,data_index,link,position_name,company_name
1612,1979,https://justjoin.it/offers/vml-enterprise-solutions-information-security-privacy-specialist-poznan-security,Information Security & Privacy Specialist,VML Enterprise Solutions
1613,1980,https://justjoin.it/offers/accenture-sp-z-o-o--ai-and-data-engineering-manager-warszawa-data,AI and Data Engineering Manager,Accenture Sp. z o.o.
1614,1981,https://justjoin.it/offers/brown-brothers-harriman-java-developer-fullstack-developer-krakow-java,Java Developer/ Fullstack Developer,Brown Brothers Harriman
1615,1982,https://justjoin.it/offers/pko-bp-finat-python-developer-warszawa-python,Python Developer,PKO BP FINAT
1616,1983,https://justjoin.it/offers/payback-team-lead-fullstack-developer-warszawa-javascript,Team Lead Fullstack Developer,PAYBACK
1617,1984,https://justjoin.it/offers/payback-apex-developer-warszawa-admin-e0f8df89,APEX Developer,PAYBACK
1618,1992,https://justjoin.it/offers/asseco-data-systems-wdrozeniowiec-systemow-informatycznych,Wdrożeniowiec Systemów Informatycznych,Asseco Data Systems
1619,1993,https://justjoin.it/offers/accenture-data-strategy-consultant-warszawa,Data Strategy Consultant all levels,Accenture
1620,1994,https://justjoin.it/offers/dignio-senior-software-engineer-tech-lead--lublin-python,Senior Software Engineer (Tech Lead),Dignio
1621,1995,https://justjoin.it/offers/itmagination-java-technical-lead-warszawa-java,Java Technical Lead,ITMAGINATION
1622,1996,https://justjoin.it/offers/future-mind-experienced-data-engineer-databricks--warszawa-data,Experienced Data Engineer (Databricks),Future Mind
1623,1997,https://justjoin.it/offers/future-mind-experienced-data-warehouse-engineer-warszawa-data,Experienced Data Warehouse Engineer,Future Mind
1624,1998,https://justjoin.it/offers/edicon-sp-z-o-o--tester-oprogramowania-poznan-testing,Tester oprogramowania,EDICON sp. z o. o.
1625,1999,https://justjoin.it/offers/itmagination-senior-backend-developer-warszawa-scala,Senior Backend Developer,ITMAGINATION
1626,2000,https://justjoin.it/offers/edicon-sp-z-o-o--programista-php-poznan-php,Programista PHP,EDICON sp. z o. o.
1627,2001,https://justjoin.it/offers/edicon-sp-z-o-o--analityk-biznesowo-systemowy-sap-systemy-finansowe-kadrowe--poznan-analytics,"Analityk Biznesowo-systemowy SAP (systemy finansowe, kadrowe)",EDICON sp. z o. o.
1628,2002,https://justjoin.it/offers/edicon-sp-z-o-o--kierownik-projektow-it-poznan-pm,Kierownik Projektów IT,EDICON sp. z o. o.
1629,2003,https://justjoin.it/offers/allies-azure-api-developer-warszawa-net,Azure API Developer,Allies
1630,2004,https://justjoin.it/offers/connectis-specjalista-ds-pierwszej-linii-wsparcia-it-warszawa-support,Specjalista ds. Pierwszej Linii Wsparcia IT,Connectis
1631,2005,https://justjoin.it/offers/itmagination-business-analyst-warszawa-analytics,Business Analyst,ITMAGINATION
1632,2006,https://justjoin.it/offers/volvo-tech-hub-poland-software-engineer-java---manufacturing-digital-krakow-java,Software Engineer (Java) - Manufacturing Digital,VOLVO TECH HUB POLAND
1633,2007,https://justjoin.it/offers/businessquest-fullstack-developer-poznan-python,Fullstack Developer,BusinessQuest
1634,2008,https://justjoin.it/offers/volvo-tech-hub-poland-senior-software-engineer-java---manufacturing-digital-krakow-java,Senior Software Engineer (Java) - Manufacturing Digital,VOLVO TECH HUB POLAND
1635,2009,https://justjoin.it/offers/crodu-azure-databricks-engineer-krakow-data,Azure DataBricks Engineer,CRODU
1636,2016,https://justjoin.it/offers/kalepa-senior-fullstack-software-engineer-warszawa-javascript,Senior Fullstack Software Engineer,Kalepa
1637,2017,https://justjoin.it/offers/kalepa-senior-backend-data-engineer-warszawa-python,Senior Backend/Data Engineer,Kalepa
1638,2018,https://justjoin.it/offers/kalepa-senior-machine-learning-engineer-warszawa-python,Senior Machine Learning Engineer,Kalepa
1639,2019,https://justjoin.it/offers/cloudatus-network-administrator-rzeszow-admin,Network Administrator,cloudatus
1640,2020,https://justjoin.it/offers/kyotu-technology-python-developer-wroclaw-python,Python Developer,Kyotu Technology
1641,2021,https://justjoin.it/offers/benefit-systems-sa-cloud-engineer-warszawa-other,Cloud Engineer,Benefit Systems SA
1642,2022,https://justjoin.it/offers/gmi-software-remote-fullstack-js-developer---mid-warszawa-javascript,Remote FullStack JS Developer - MID,GMI Software
1643,2023,https://justjoin.it/offers/clearcourse-dev-lead-front-end-developer-team-lead-krakow-javascript,Lead Front-End Developer / Team Lead,ClearCourse Dev
1644,2024,https://justjoin.it/offers/softwareone-data-scientist-warszawa-data,Data Scientist,SoftwareOne
1645,2025,https://justjoin.it/offers/softwareone-senior-data-scientist-warszawa-data,Senior Data Scientist,SoftwareOne
1646,2026,https://justjoin.it/offers/mamyito-pl-product-manager-lesznowola-pm,Product Manager,Mamyito.pl
1647,2027,https://justjoin.it/offers/lingaro-project-manager-warszawa-pm,Project Manager,Lingaro
1648,2028,https://justjoin.it/offers/angry-nerds-mid-ios-developer-warszawa-mobile,Mid iOS Developer,Angry Nerds
1649,2029,https://justjoin.it/offers/angry-nerds-mid-android-developer-warszawa-mobile,Mid Android Developer,Angry Nerds
1650,2030,https://justjoin.it/offers/widelab-development-mid-frontend-developer-part-full-time-gdansk-javascript-aab98dba,Mid Frontend Developer part/full time,Widelab Development
1651,2031,https://justjoin.it/offers/islandsbanki-security-specialist-warszawa-security,Application Security Senior Specialist,Islandsbanki
1652,2032,https://justjoin.it/offers/hubquest-senior-azure-mlops-engineer-warszawa-devops,Senior Azure MLOps Engineer,hubQuest
1653,2033,https://justjoin.it/offers/polkomtel-sp-z-o-o--administrator-systemow-warszawa-admin,Administrator Systemów,Polkomtel Sp. z o. o.
1654,2034,https://justjoin.it/offers/avenga-test-automation-engineer-java--gdansk-java,Test Automation Engineer (Java),Avenga
1655,2042,https://justjoin.it/offers/asseco-data-systems-administrator-aplikacji-warszawa-383642,Administrator Aplikacji,Asseco Data Systems
1656,2043,https://justjoin.it/offers/pivotal-polska-analityk-systemowo-biznesowy-warszawa-382766,Analityk systemowo-biznesowy,Pivotal Polska
1657,2044,https://justjoin.it/offers/cognizant-test-engineer-mid-senior,Test Automation Engineer,Cognizant
1658,2045,https://justjoin.it/offers/baselinker-automation-qa-warszawa-testing,Automation QA,Baselinker
1659,2046,https://justjoin.it/offers/baselinker-aws-devops-warszawa-devops,AWS DevOps,Baselinker
1660,2047,https://justjoin.it/offers/baselinker-product-designer-warszawa-ux,Product Designer,Baselinker
1661,2048,https://justjoin.it/offers/ing-hubs-poland-secure-development-engineer-warszawa-security,Secure Development Engineer,ING Hubs Poland
1662,2049,https://justjoin.it/offers/ing-hubs-poland-sas-developer-tooling--warszawa-other,SAS Developer (Tooling),ING Hubs Poland
1663,2050,https://justjoin.it/offers/baselinker-ux-designer-warszawa-ux,UX Designer,Baselinker
1664,2051,https://justjoin.it/offers/ing-hubs-poland-alm-business-analyst-data-etl--warszawa-data,ALM Business Analyst (Data/ETL),ING Hubs Poland
1665,2052,https://justjoin.it/offers/ing-hubs-poland-mid-mssql-server-developer-warszawa-admin,Mid MSSQL Server Developer,ING Hubs Poland
1666,2053,https://justjoin.it/offers/bec-poland-devops-engineer-senior---nykredit-warszawa-devops,DevOps Engineer (Senior) - Nykredit,BEC Poland
1667,2054,https://justjoin.it/offers/bec-poland-java-software-engineer-senior---nykredit-team-beta--warszawa-java,Java Software Engineer (Senior) - Nykredit (team Beta),BEC Poland
1668,2055,https://justjoin.it/offers/bosch-polska-it-service-consultant-warszawa-support,IT Service Consultant,Bosch Polska
1669,2056,https://justjoin.it/offers/hsbc-service-delivery-it-service-manager-krakow-pm-f6fa1103,IT Service Manager,HSBC Service Delivery
1670,2057,https://justjoin.it/offers/hsbc-service-delivery-lead-platform-architect---cloud-aws--krakow-architecture,Lead Platform Architect – Cloud (AWS),HSBC Service Delivery
1671,2058,https://justjoin.it/offers/hsbc-service-delivery-lead-platform-architect---cloud-azure--krakow-architecture,Lead Platform Architect – CLOUD (AZURE),HSBC Service Delivery
1672,2059,https://justjoin.it/offers/hsbc-service-delivery-lead-platform-architect---cloud-gcp--krakow-architecture,Lead Platform Architect – CLOUD (GCP),HSBC Service Delivery
1673,2067,https://justjoin.it/offers/mc-comp-s-a-senior-programista-net,Senior Programista .Net,Mc COMP S.A.
1674,2068,https://justjoin.it/offers/accenture-c-software-engineer-she-he-they--gdansk-c,C++ Software Engineer (She/He/They),Accenture
1675,2069,https://justjoin.it/offers/eternis-service-desk-specialist-warszawa-support,Service Desk Specialist,Eternis
1676,2070,https://justjoin.it/offers/pko-bp-finat-programista-js-warszawa-javascript,Programista JS,PKO BP Finat
1677,2071,https://justjoin.it/offers/google-technical-solutions-engineer-infrastructure-google-kubernetes-engine-english--warszawa-admin,"Technical Solutions Engineer, Infrastructure, Google Kubernetes Engine (English)",Google
1678,2072,https://justjoin.it/offers/google-software-engineer-iii-google-cloud-warszawa-devops,"Software Engineer III, Google Cloud",Google
1679,2073,https://justjoin.it/offers/google-senior-software-engineer-chrome-os-web-platform-krakow-c,"Senior Software Engineer, Chrome OS, Web Platform",Google
1680,2074,https://justjoin.it/offers/google-senior-engineering-manager-cluster-management-borg-warszawa-pm,"Senior Engineering Manager, Cluster Management, Borg",Google
1681,2075,https://justjoin.it/offers/pko-bank-polski-programista-javascript-poznan-javascript,Programista Javascript,PKO Bank Polski
1682,2076,https://justjoin.it/offers/google-software-engineer-ii-machine-learning-google-cloud-warszawa-data-2aa851ce,"Software Engineer II, Machine Learning, Google Cloud",Google
1683,2077,https://justjoin.it/offers/google-senior-software-engineer-infrastructure-google-cloud-networking-warszawa-devops,"Senior Software Engineer, Infrastructure, Google Cloud Networking",Google
1684,2078,https://justjoin.it/offers/google-software-engineer-pixel-biometrics-warszawa-mobile-f37924ef,"Software Engineer, Pixel Biometrics",Google
1685,2079,https://justjoin.it/offers/google-strategy-and-operations-associate-go-to-market-operations-warszawa-pm-1c19609e,"Strategy and Operations Associate, Go-To-Market Operations",Google
1686,2080,https://justjoin.it/offers/google-tech-lead-software-engineering-chromeos-developer-ai-krakow-mobile-a5107d6d,"Tech Lead, Software Engineering, ChromeOS Developer AI",Google
1687,2081,https://justjoin.it/offers/google-senior-ux-design-manager-gemini-code-assist-warszawa-ux-4201a33c,"Senior UX Design Manager, Gemini Code Assist",Google
1688,2082,https://justjoin.it/offers/google-software-engineer-embedded-systems-firmware-pixel-warszawa-architecture,"Software Engineer, Embedded Systems/Firmware, Pixel",Google
1689,2083,https://justjoin.it/offers/google-software-engineer-ii-embedded-systems-firmware-pixel-warszawa-architecture,"Software Engineer II, Embedded Systems/Firmware, Pixel",Google
1690,2084,https://justjoin.it/offers/google-senior-software-engineer-embedded-systems-firmware-pixel-performance-warszawa-architecture,"Senior Software Engineer, Embedded Systems/Firmware, Pixel Performance",Google
1691,2091,https://justjoin.it/offers/workhq-senior-staff-backend-engineer-warszawa-javascript,Senior/Staff Backend Engineer,WorkHQ
1692,2092,https://justjoin.it/offers/sport1-ui-ux-designer-warszawa-ux,UI/UX Designer,Sport1
1693,2093,https://justjoin.it/offers/greenminds-sp-z-o-o--data-engineer-warszawa-data,Data Engineer,GreenMinds Sp. z o.o.
1694,2094,https://justjoin.it/offers/bcf-software-sp-z-o-o--inzynier-systemow-zabezpieczen-wroclaw-admin,Inżynier Systemów Zabezpieczeń,BCF Software Sp. z o.o.
1695,2095,https://justjoin.it/offers/bcf-software-sp-z-o-o--administrator-systemowy-microsoft-ad-exchange-sharepoint-warszawa-admin,Administrator systemowy Microsoft AD/Exchange/Sharepoint,BCF Software Sp. z o.o.
1696,2096,https://justjoin.it/offers/bcf-software-sp-z-o-o--project-management-office-wroclaw-pm,Project Management Office,BCF Software Sp. z o.o.
1697,2097,https://justjoin.it/offers/bcf-software-sp-z-o-o--administrator-office-365-azure-wroclaw-admin,Administrator Office 365/Azure,BCF Software Sp. z o.o.
1698,2098,https://justjoin.it/offers/zps-jamar-szczepaniak-sp-j--mlodszy-specjalista-ds-it-albertow-erp,Młodszy specjalista ds. IT,ZPS Jamar Szczepaniak sp. j.
1699,2099,https://justjoin.it/offers/globallogic-full-stack-developer-node-js-reactjs-gcp-irc230220--warszawa-javascript,"Full-Stack Developer (Node.Js, ReactJS + GCP, IRC230220)",GlobalLogic
1700,2100,https://justjoin.it/offers/google-technical-lead-chromeos-developer-commerce-krakow-pm-619f1640,"Technical Lead, ChromeOS Developer Commerce",Google
1701,2101,https://justjoin.it/offers/google-technical-solutions-engineer-networking-google-cloud-warszawa-admin,"Technical Solutions Engineer, Networking, Google Cloud",Google
1702,2102,https://justjoin.it/offers/google-senior-software-engineer-google-kubernetes-engine-warszawa-java,"Senior Software Engineer, Google Kubernetes Engine",Google
1703,2103,https://justjoin.it/offers/google-software-engineer-google-cluster-management-borg-warszawa-c-31eec044,"Software Engineer, Google Cluster Management, Borg",Google
1704,2104,https://justjoin.it/offers/globallogic-senior-infraops-engineer-infraops-team-poland-irc207279--krakow-other,"Senior InfraOps Engineer (InfraOps team, Poland IRC207279)",GlobalLogic
1705,2105,https://justjoin.it/offers/globallogic-lead-azure-devops-for-healthcare-project-irc237253--krakow-devops,Lead Azure DevOps for Healthcare project (IRC237253),GlobalLogic
1706,2106,https://justjoin.it/offers/globallogic-junior-hardware-applications-engineer---support-line-irc237865--wroclaw-c,Junior Hardware Applications Engineer – Support Line (IRC237865),GlobalLogic
1707,2107,https://justjoin.it/offers/globallogic-regular-automation-qa-java-irc238564--krakow-java,"Regular Automation QA (Java, IRC238564)",GlobalLogic
1708,2108,https://justjoin.it/offers/arla-data-engineer-gdansk-data,Data Engineer,Arla
1709,2109,https://justjoin.it/offers/bcf-software-sp-z-o-o--administrator-moc-obliczeniowa-wroclaw-admin,Administrator Moc Obliczeniowa,BCF Software Sp. z o.o.
1710,2117,https://justjoin.it/offers/doz-s-a--programista-rozwiazan-ml---praca-stacjonarna-lodz-python,Programista Rozwiązań ML - praca stacjonarna,DOZ S.A.
1711,2118,https://justjoin.it/offers/doz-s-a--php-developer-warszawa-php-9e9d1d2f,PHP Developer,DOZ S.A.
1712,2119,https://justjoin.it/offers/doz-s-a--specjalista-ds-wdrozen-lodz-erp-f0a2b8c0,Specjalista ds. Wdrożeń,DOZ S.A.
1713,2120,https://justjoin.it/offers/doz-s-a--analityk-biznesowy-it-lodz-analytics,Analityk Biznesowy IT,DOZ S.A.
1714,2121,https://justjoin.it/offers/nest-bank-s-a--senior-power-platform-engineer-warszawa-data,Senior Power Platform Engineer,Nest Bank S.A.
1715,2122,https://justjoin.it/offers/schibsted-senior-node-js-developer-gdansk-javascript,"Senior Node,js Developer ( GraphQL)",Schibsted
1716,2123,https://justjoin.it/offers/team-zuzannkov-senior-backend-developer-node-js--krakow-javascript,Senior Backend Developer (Node.js),Team Zuzannkov
1717,2124,https://justjoin.it/offers/itmagination-qa-engineer-warszawa-testing,QA Engineer,ITMAGINATION
1718,2125,https://justjoin.it/offers/kevin-edward-business-analyst-bruksela-pm,Business Analyst,Kevin Edward
1719,2126,https://justjoin.it/offers/emagine-polska-data-test-environment-specialist-gdansk-data,Data & Test Environment Specialist,emagine Polska
1720,2127,https://justjoin.it/offers/opstalent-senior-qa-tester-wroclaw-testing,Senior QA Tester,OpsTalent
1721,2128,https://justjoin.it/offers/exatel-s-a--inzynier-ds-devops-wroclaw-devops,Inżynier ds.DevOps,Exatel S.A.
1722,2129,https://justjoin.it/offers/sky-engine-sp-z-o-o--senior-data-scientist-computer-vision-engineer-warszawa-data,Senior Data Scientist / Computer Vision Engineer,Sky Engine Sp. z o. o.
